StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q379,Q380,Q381,Q382,Q383,Consent_4,Consent_5,Consent_6,Consent_7,Consent_8,Consent_9,C_KnowMicro_Office,C_KnowMicro_Know,C_KnowMicro_Day,C_KnowMicro_Struc,Q50_First_Click,Q50_Last_Click,Q50_Page_Submit,Q50_Click_Count,Micro1_Know_Exp_A1_1,Micro1_Know_Ep_A1_7,Micro1_Know_Ep_A1_8,Micro1_Know_Ep_A1_6,Micro1_Know_Ep_A1_1,Micro1_Know_Ep_A1_4,Micro1_Know_Exp_A2_1,Micro1_Know_Ep_A2_7,Micro1_Know_Ep_A2_8,Micro1_Know_Ep_A2_6,Micro1_Know_Ep_A2_1,Micro1_Know_Ep_A2_4,Micro2_Know_Exp_A2_1,Micro2_Know_Ep_A2_7,Micro2_Know_Ep_A2_8,Micro2_Know_Ep_A2_6,Micro2_Know_Ep_A2_1,Micro2_Know_Ep_A2_4,Micro2_Know_Exp_A1_1,Micro2_Know_Ep_A1_7,Micro2_Know_Ep_A1_8,Micro2_Know_Ep_A1_6,Micro2_Know_Ep_A1_1,Micro2_Know_Ep_A1_4,C_KnowMicro_Freq_1,C_KnowMicro_Freq_2,C_NoMicro_Office,C_NoMicro_Know,C_NoMicro_Day,C_NoMicro_Struc,Q333_First_Click,Q333_Last_Click,Q333_Page_Submit,Q333_Click_Count,Micro1_No_Exp_A1_1,Micro1_No_Ep_A1_7,Micro1_No_Ep_A1_8,Micro1_No_Ep_A1_6,Micro1_No_Ep_A1_1,Micro1_No_Ep_A1_4,Micro1_No_Exp_A2_1,Micro1_No_Ep_A2_7,Micro1_No_Ep_A2_8,Micro1_No_Ep_A2_6,Micro1_No_Ep_A2_1,Micro1_No_Ep_A2_4,Micro2_No_Exp_A2_1,Micro2_No_Ep_A2_7,Micro2_No_Ep_A2_8,Micro2_No_Ep_A2_6,Micro2_No_Ep_A2_1,Micro2_No_Ep_A2_4,Micro2_No_Exp_A1_1,Micro2_No_Ep_A1_7,Micro2_No_Ep_A1_8,Micro2_No_Ep_A1_6,Micro2_No_Ep_A1_1,Micro2_No_Ep_A1_4,C_NoMicro_Freq_1,C_NoMicro_Freq_2,C_KnowCoffee_Office,C_KnowCoffee_Know,C_KnowCoffee_Day,C_KnowCoffee_Struc,Q51_First_Click,Q51_Last_Click,Q51_Page_Submit,Q51_Click_Count,Coffee1_Know_Exp_A1_1,Coffee1_Know_Ep_A1_7,Coffee1_Know_Ep_A1_8,Coffee1_Know_Ep_A1_6,Coffee1_Know_Ep_A1_1,Coffee1_Know_Ep_A1_4,Coffee1_Know_Exp_A2_1,Coffee1_Know_Ep_A2_7,Coffee1_Know_Ep_A2_8,Coffee1_Know_Ep_A2_6,Coffee1_Know_Ep_A2_1,Coffee1_Know_Ep_A2_4,Coffee2_Know_Exp_A2_1,Coffee2_Know_Ep_A2_7,Coffee2_Know_Ep_A2_8,Coffee2_Know_Ep_A2_6,Coffee2_Know_Ep_A2_1,Coffee2_Know_Ep_A2_4,Coffee2_Know_Exp_A1_1,Coffee2_Know_Ep_A1_7,Coffee2_Know_Ep_A1_8,Coffee2_Know_Ep_A1_6,Coffee2_Know_Ep_A1_1,Coffee2_Know_Ep_A1_4,C_KnowCoffee_Freq_1,C_KnowCoffee_Freq_2,C_NoCoffee_Office,C_NoCoffee_Know,C_NoCoffee_Day,C_NoCoffee_Struc,Q358_First_Click,Q358_Last_Click,Q358_Page_Submit,Q358_Click_Count,Coffee1_No_Exp_A1_1,Coffee1_No_Ep_A1_7,Coffee1_No_Ep_A1_8,Coffee1_No_Ep_A1_6,Coffee1_No_Ep_A1_1,Coffee1_No_Ep_A1_4,Coffee1_No_Exp_A2_1,Coffee1_No_Ep_A2_7,Coffee1_No_Ep_A2_8,Coffee1_No_Ep_A2_6,Coffee1_No_Ep_A2_1,Coffee1_No_Ep_A2_4,Coffee2_No_Exp_A2_1,Coffee2_No_Ep_A2_7,Coffee2_No_Ep_A2_8,Coffee2_No_Ep_A2_6,Coffee2_No_Ep_A2_1,Coffee2_No_Ep_A2_4,Coffee2_No_Exp_A1_1,Coffee2_No_Ep_A1_7,Coffee2_No_Ep_A1_8,Coffee2_No_Ep_A1_6,Coffee2_No_Ep_A1_1,Coffee2_No_Ep_A1_4,C_NoCoffee_Freq_1,C_NoCoffee_Freq_2,Age,Gender,Condition,QuestionOrder
10/12/2019 18:51,10/12/2019 19:06,0,68.106.254.178,100,886,1,10/12/2019 19:06,R_C3pErqKOqPsrTz3, , , , ,31.54020691,-110.2669983,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,46.267,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, ,2,2,4,2,0,0,60.277,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, ,52,2,4,1
10/12/2019 19:04,10/12/2019 19:11,0,73.153.191.15,100,448,1,10/12/2019 19:11,R_24OeDjvgfRBv9KI, , , , ,39.6894989,-105.0907974,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,47.918,0, , , , , , , , , , , , ,7,7,7,7,7,7,2,4,5,4,4,4,1, ,2,2,4,2,0,0,53.279,0, , , , , , , , , , , , ,1,3,5,3,3,4,1,1,3,2,1,2,1, ,58,2,4,2
10/12/2019 19:03,10/12/2019 19:15,0,24.155.57.226,100,706,1,10/12/2019 19:15,R_24PiacOu1KUMAmt, , , , ,27.69610596,-97.39990234,anonymous,EN,Emma, , , , ,1,1,1,1,1,1,1,1,1,2,0,0,50.596,0,1,1,1,1,1,1,7,7,7,7,7,7, , , , , , , , , , , , ,1, ,2,2,2,2,0,0,44.199,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52,1,1,1
10/12/2019 19:11,10/12/2019 19:21,0,70.171.7.42,100,585,1,10/12/2019 19:21,R_sz2h2iRNT6bmCKB, , , , ,29.61380005,-82.38600159,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,6.418,6.418,47.081,1, , , , , , , , , , , , ,6,6,5,5,4,5,1,1,1,1,1,1,1, ,2,2,4,2,0,0,58.847,0, , , , , , , , , , , , ,1,1,2,1,1,1,1,3,1,1,1,1,1, ,32,2,4,2
10/12/2019 19:06,10/12/2019 19:23,0,158.222.253.79,100,986,1,10/12/2019 19:23,R_3rIZD5zufkMSnU5, , , , ,41.65159607,-74.70069885,anonymous,EN, , , , ,James,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,7.313,7.313,56.384,1,2,1,2,1,1,1,6,4,6,3,4,3, , , , , , , , , , , , ,1, ,2,2,4,2,0,0,52.708,0,1,1,2,1,1,1,1,1,2,1,1,1, , , , , , , , , , , , ,1, ,41,1,3,1
10/12/2019 19:17,10/12/2019 19:26,0,172.74.36.149,100,544,1,10/12/2019 19:26,R_2fKdGZzWFAMT4Fw, , , , ,35.63529968,-78.45030212,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1,1,1,1,2,0,0,43.5,0, , , , , , , , , , , , ,7,5,1,1,1,5,1,1,1,1,1,1,1, ,2,2,2,2,0,0,47.348,0, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,53,2,2,2
10/12/2019 19:18,10/12/2019 19:29,0,68.5.68.191,100,668,1,10/12/2019 19:29,R_ZvEyTiRRzn1Fb8t, , , , ,33.51570129,-117.7108994,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,47.489,0,4,5,3,2,2,2,7,7,2,2,2,4, , , , , , , , , , , , ,1, ,2,2,4,2,0,0,61.885,0,1,1,5,1,1,1,2,1,5,1,1,1, , , , , , , , , , , , ,1, ,57,1,4,1
10/12/2019 19:13,10/12/2019 19:32,0,24.208.188.198,100,1154,1,10/12/2019 19:32,R_2zI8huIkW9PimnI, , , , ,40.74159241,-84.15219879,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1,1,1,1,2,0,0,154.951,0, , , , , , , , , , , , ,7,6,2,7,6,7,2,1,1,3,2,1,1, ,2,2,2,2,14.604,40.747,41.798,2, , , , , , , , , , , , ,2,2,3,2,2,2,2,2,3,2,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38,1,1,2
10/12/2019 19:23,10/12/2019 19:33,0,73.138.136.226,100,626,1,10/12/2019 19:33,R_4MEqUM1ByyETFlv, , , , ,25.75880432,-80.19629669,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,49.146,0, , , , , , , , , , , , ,7,4,6,3,5,7,2,2,1,1,1,1,1, ,2,2,4,2,0,0,65.372,0, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,24,2,4,2
10/12/2019 19:18,10/12/2019 19:35,0,107.202.124.147,100,1007,1,10/12/2019 19:35,R_5gWm1MxMpeKdJrH, , , , ,26.63960266,-80.08270264,anonymous,EN, , , , ,James,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,50.048,51.638,53.16,3,1,1,1,1,1,1,7,7,4,4,4,4, , , , , , , , , , , , ,1, ,2,2,4,2,2.044,2.044,64.204,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, ,67,2,3,1
10/12/2019 19:24,10/12/2019 19:36,0,104.129.18.23,100,673,1,10/12/2019 19:36,R_2fuGbPXPHcQ7Cl3, , , , ,33.7552948,-84.38860321,anonymous,EN,Emma, , , , ,1,1,1,1,1,1,1,1,1,2,13.3,39.636,53.7,3,5,3,3,2,3,4,4,3,3,2,3,4, , , , , , , , , , , , ,1, ,1,2,2,2,0,0,49.366,0,4,2,3,2,3,2,4,2,2,2,3,2, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,1,1,1
10/12/2019 19:27,10/12/2019 19:38,0,129.21.11.41,100,644,1,10/12/2019 19:38,R_1FRgGRguYthUIew, , , , ,43.08009338,-77.63420105,anonymous,EN,Emma, , , , ,1,1,1,1,1,1,1,1,1,2,42.483,42.483,43.794,1, , , , , , , , , , , , ,7,7,7,4,4,5,1,1,1,1,1,1,1, ,2,2,2,2,60.115,60.115,61.908,1, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,58,2,2,2
10/12/2019 19:34,10/12/2019 19:38,0,75.185.163.109,100,273,1,10/12/2019 19:38,R_2thz8b7nr0Vb07t, , , , ,42.12649536,-80.06400299,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,44.992,0,1,7,1,1,1,1,7,7,1,1,1,1, , , , , , , , , , , , ,1, ,1,2,4,2,0,0,43.087,0,7,7,1,1,1,1,7,7,1,1,1,1, , , , , , , , , , , , ,1, ,28,1,4,1
10/12/2019 19:35,10/12/2019 19:42,0,68.200.77.88,100,402,1,10/12/2019 19:42,R_1mRij3T2aijjKME, , , , ,28.06840515,-82.75930023,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,5.151,5.151,46.36,1,1,1,1,1,1,1,6,3,5,2,2,3, , , , , , , , , , , , ,1, ,2,2,4,2,0,0,45.68,0,2,2,1,1,1,1,2,2,1,1,1,1, , , , , , , , , , , , ,1, ,32,1,3,1
10/12/2019 19:47,10/12/2019 19:57,0,76.104.104.130,100,598,1,10/12/2019 19:57,R_3O216JUCDU5GI29, , , , ,37.18190002,-77.38539886,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1,1,1,1,2,0,0,45.82,0, , , , , , , , , , , , ,7,7,7,7,7,7,1,1,1,1,1,1,1, ,2,2,2,2,0,0,46.155,0, , , , , , , , , , , , ,4,4,7,4,4,4,4,4,7,4,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,44,2,1,2
10/12/2019 20:03,10/12/2019 20:04,0,73.230.55.35,100,29,1,10/12/2019 20:04,R_2at1uQcImYsV0Iz, , , , ,40.54879761,-75.98739624,anonymous,EN,emma, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10/12/2019 20:07,10/12/2019 20:18,0,68.57.76.156,100,676,1,10/12/2019 20:18,R_2fdt34LZc71YzvD, , , , ,36.3125,-82.3769989,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1,1,1,1,2,0,0,47.642,0,4,1,1,1,1,1,7,6,1,1,1,5, , , , , , , , , , , , ,1, ,2,2,2,2,0,0,49.985,0,1,4,1,1,1,1,4,1,1,1,1,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,66,2,2,1
10/12/2019 20:07,10/12/2019 20:21,0,162.251.232.124,100,855,1,10/12/2019 20:21,R_T1SH82RtA7opsYh, , , , ,36.20379639,-115.225502,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,1.717,53.272,54.244,4, , , , , , , , , , , , ,2,3,3,1,1,1,1,1,2,1,1,1,1, ,2,2,4,2,5.558,62.462,64.17,11, , , , , , , , , , , , ,7,1,1,2,1,1,1,1,1,1,1,1,1, ,30,1,4,2
10/12/2019 20:16,10/12/2019 20:22,0,98.165.229.26,100,329,1,10/12/2019 20:22,R_2cbCADTSioOZ787, , , , ,33.31210327,-111.8212967,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1,1,1,1,2,3.142,3.142,41.973,1,4,4,4,4,4,4,4,4,4,4,4,4, , , , , , , , , , , , ,1, ,2,2,2,2,0,0,43.694,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,2,2,1
10/12/2019 20:08,10/12/2019 20:30,0,174.220.3.168,100,1274,1,10/12/2019 20:30,R_1IyCSFjLn6lY5r4, , , , ,43.00500488,-73.84860229,anonymous,EN, , , , ,James,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,18.881,38.369,220.374,3,2,2,1,1,1,1,5,4,6,5,4,7, , , , , , , , , , , , ,1, ,2,2,4,2,15.706,15.706,249.397,1,3,3,4,4,4,3,3,4,4,4,4,3, , , , , , , , , , , , ,1, ,63,1,3,1
10/12/2019 20:11,10/12/2019 20:31,0,73.187.88.148,100,1195,1,10/12/2019 20:31,R_2xYt5roHdPo5Wtd, , , , ,40.10830688,-76.51029968,anonymous,EN, , , , ,James,1,1,1,1,1,1,1,1,1,2,0,0,42.44,0, , , , , , , , , , , , ,7,7,6,6,6,7,1,1,1,1,1,1,1, ,2,2,2,2,0,0,41.68,0, , , , , , , , , , , , ,4,1,1,1,1,1,4,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33,2,1,2
10/12/2019 20:26,10/12/2019 20:31,0,107.77.207.236,100,354,1,10/12/2019 20:31,R_33wEiBmu10q7VYP, , , , ,41.88830566,-87.76129913,anonymous,EN, , , , ,James,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,14.544,14.544,57.128,1, , , , , , , , , , , , ,6,3,2,2,2,2,2,2,2,2,2,1,1, ,2,2,4,1,13.614,13.614,67.075,1, , , , , , , , , , , , ,2,4,3,2,2,1,2,2,1,2,1,1,1, ,28,1,4,2
10/12/2019 20:33,10/12/2019 20:40,0,173.22.6.76,100,430,1,10/12/2019 20:40,R_1FwD1l1nTMrcy9r, , , , ,43.98750305,-94.62290192,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,46.686,0,1,1,1,1,1,1,7,7,4,4,4,7, , , , , , , , , , , , ,1, ,2,2,4,2,31.231,35.725,72.893,7,4,2,1,1,1,1,4,2,1,1,1,1, , , , , , , , , , , , ,1, ,45,1,4,1
10/12/2019 20:35,10/12/2019 20:43,0,142.196.134.138,100,502,1,10/12/2019 20:43,R_29gAUbs0eKHOTdj, , , , ,28.55880737,-81.34950256,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,26.331,51.495,52.12,2, , , , , , , , , , , , ,2,2,1,1,1,1,7,6,4,4,4,5,1, ,2,2,4,2,4.436,41.177,58.701,4, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,35,1,3,2
10/12/2019 20:36,10/12/2019 20:44,0,206.125.85.15,100,519,1,10/12/2019 20:44,R_10uqZKOEuegnfDu, , , , ,44.40849304,-124.0350952,anonymous,EN, , , , ,James,1,1,1,1,1,1,1,1,1,2,0,0,44.019,0,2,4,3,2,1,2,7,4,5,6,5,5, , , , , , , , , , , , ,1, ,2,2,2,2,43.799,43.799,44.579,1,4,3,3,2,2,2,4,4,4,4,3,3, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30,1,1,1
10/12/2019 20:54,10/12/2019 21:07,0,66.168.167.167,100,738,1,10/12/2019 21:07,R_29pnv7hGAtHSfmK, , , , ,34.54849243,-87.00360107,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,58.168,0,5,1,7,1,1,1,4,7,4,1,1,1, , , , , , , , , , , , ,1, ,2,2,4,2,0,0,66.406,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, ,27,2,3,1
10/12/2019 23:22,10/12/2019 23:28,0,99.135.45.101,100,320,1,10/12/2019 23:28,R_2Tn6S5eqwTu0SCX, , , , ,25.69580078,-80.36260223,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1,1,1,2,2,0,0,43.284,0, , , , , , , , , , , , ,6,6,6,4,4,4,1,1,1,1,1,1, ,1,2,2,2,2,0,0,44.941,0, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,2,1,2
10/12/2019 18:05,10/12/2019 18:13,0,98.235.33.161,98,479,0,10/13/2019 16:08:02,R_2uPVahyAZRZ1BDY, , , , , , ,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,49.011,0,1,1,1,1,1,1,7,7,4,3,5,7, , , , , , , , , , , , ,1, ,2,2,4,2,0,0,46.829,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, ,51,1,4,1
10/12/2019 18:06,10/12/2019 18:21,0,72.17.88.111,99,892,0,10/13/2019 16:08:02,R_1fdWzDYMTbClKUO, , , , , , ,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1,1,1,1,2,0,0,51.215,0,2,2,6,2,2,2,2,2,6,2,2,2, , , , , , , , , , , , ,1, ,2,2,2,2,0,0,47.46,0,1,1,5,1,1,2,1,1,2,1,1,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,1,2,1
10/12/2019 18:06,10/12/2019 18:10,0,68.113.78.227,55,272,0,10/13/2019 16:08:02,R_2qgfRGc6PM2EtuF, , , , , , ,anonymous,EN, , , , ,James,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2
10/12/2019 18:08,10/12/2019 18:15,0,73.66.178.233,99,380,0,10/13/2019 16:08:02,R_ZvN8bZrC9HXmJEt, , , , , , ,anonymous,EN, ,Benjamin, , , ,1,1,1,1,1,1,1,1,1,2,0,0,49.032,0,1,1,1,1,1,1,7,7,2,1,1,1, , , , , , , , , , , , ,1, ,2,2,2,2,0,0,46.064,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,1,1,1
10/12/2019 18:38,10/12/2019 21:14,0,72.217.117.112,99,9343,0,10/13/2019 16:08:04,R_111To2UF2r4xnXb, , , , , , ,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,0,0,51.843,0,2,1,1,1,1,1,6,2,1,1,1,1, , , , , , , , , , , , ,1, ,2,2,4,2,0,0,50.273,0,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , ,1, ,69,2,4,1
10/12/2019 18:37,10/12/2019 18:37,0,107.4.76.53,52,35,0,10/13/2019 16:08:04,R_3ixRCr4AhSVsFlQ, , , , , , ,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2
10/12/2019 20:04,10/12/2019 20:06,0,73.230.55.35,52,80,0,10/13/2019 16:08:04,R_29t7whBKetvdASX, , , , , , ,anonymous,EN, , ,Ava, , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1
10/12/2019 18:07,10/12/2019 18:08,0,68.100.233.100,7,31,0,10/13/2019 16:08:10,R_2c8wrpsFNSCUBTR, , , , , , ,anonymous,EN,Emma, , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1
10/12/2019 18:10,10/12/2019 18:19,0,64.121.196.248,7,512,0,10/13/2019 16:08:10,R_21mlbePuaI4WD2H, , , , , , ,anonymous,EN, , , ,Noah, ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1
10/12/2019 18:20,10/13/2019 3:13:52,0,73.26.188.222,52,31984,0,10/13/2019 16:08:11,R_2S3lPmi8dJ9uyYo, , , , , , ,anonymous,EN, , , , ,James,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1
10/12/2019 18:39,10/12/2019 23:53,0,24.147.73.45,5,18846,0,10/13/2019 16:08:12,R_25yaqmq7dURl4a8, , , , , , ,anonymous,EN, , , ,Noah, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10/12/2019 19:47,10/12/2019 19:57,0,98.203.39.196,99,637,0,10/13/2019 16:08:12,R_3HkqXHSNNQPjdHj, , , , , , ,anonymous,EN, , , , ,james,1,1,1,1,1,1,1,1,1,2,0,0,48.301,0, , , , , , , , , , , , ,7,7,7,7,7,7,1,1,1,1,1,1,1, ,2,2,2,2,0,0,44.164,0, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26,2,1,2
